Method:,Hadamard 1,,
1047.528772,1.415772,312288.000000,11989.000000
1051.235655,1.417930,319864.000000,12219.000000
1054.938331,1.408074,323972.000000,12660.000000
1059.868688,1.400111,326528.000000,12996.000000
1063.561548,1.390555,325616.000000,13248.000000
1067.250200,1.388870,326852.000000,13350.000000
1070.934645,1.384896,328800.000000,13553.000000
1074.614884,1.388109,328944.000000,13459.000000
1078.290915,1.391882,330976.000000,13425.000000
1081.962740,1.397251,333296.000000,13353.000000
1086.851961,1.404140,336140.000000,13255.000000
1090.513970,1.415520,340248.000000,13070.000000
1094.171771,1.427354,342156.000000,12790.000000
1097.825365,1.438053,345700.000000,12608.000000
1101.474752,1.448298,349572.000000,12452.000000
1105.119932,1.465661,353400.000000,12095.000000
1108.760905,1.482870,359264.000000,11818.000000
1112.397671,1.496526,364780.000000,11628.000000
1117.240148,1.522880,373868.000000,11216.000000
1120.867097,1.556189,382616.000000,10631.000000
1124.489840,1.594230,390496.000000,9940.000000
1128.108376,1.648955,399044.000000,8955.000000
1131.722704,1.732847,406288.000000,7516.000000
1135.332826,1.842832,414124.000000,5947.000000
1138.938741,1.947568,420360.000000,4743.000000
1143.740082,2.086104,427236.000000,3504.000000
1147.336181,2.161932,431936.000000,2975.000000
1150.928072,2.207699,436704.000000,2707.000000
1154.515756,2.226992,439676.000000,2607.000000
1158.099233,2.239022,442316.000000,2551.000000
1161.678504,2.255605,444760.000000,2469.000000
1165.253567,2.256762,447392.000000,2477.000000
1168.824423,2.255991,452728.000000,2511.000000
1173.579020,2.266856,458836.000000,2482.000000
1177.140060,2.271970,462588.000000,2473.000000
1180.696893,2.260077,465744.000000,2559.000000
1184.249519,2.269498,469076.000000,2522.000000
1187.797937,2.268113,470920.000000,2540.000000
1191.342149,2.261361,474972.000000,2602.000000
1194.882154,2.266850,479904.000000,2596.000000
1199.595616,2.275349,484864.000000,2572.000000
1203.125804,2.264672,488540.000000,2656.000000
1206.651786,2.263138,494516.000000,2698.000000
1210.173560,2.252856,499592.000000,2791.000000
1213.691128,2.237658,506092.000000,2928.000000
1217.204488,2.240516,518480.000000,2980.000000
1220.713641,2.233137,531812.000000,3109.000000
1224.218588,2.224370,543144.000000,3240.000000
1228.885305,2.218168,559736.000000,3387.000000
1232.380435,2.212357,573168.000000,3515.000000
1235.871358,2.203205,582452.000000,3648.000000
1239.358074,2.175216,589960.000000,3941.000000
1242.840583,2.185542,599556.000000,3911.000000
1246.318885,2.161663,605496.000000,4173.000000
1249.792980,2.150415,610800.000000,4320.000000
1254.418562,2.146128,616560.000000,4404.000000
1257.882841,2.136182,620936.000000,4538.000000
1261.342912,2.126127,624908.000000,4674.000000
1264.798777,2.133047,631140.000000,4646.000000
1268.250434,2.122634,634092.000000,4781.000000
1271.697885,2.126189,639840.000000,4785.000000
1275.141128,2.126962,644328.000000,4810.000000
1278.580165,2.133579,648644.000000,4769.000000
1283.159003,2.158891,654124.000000,4537.000000
1286.588223,2.152984,658088.000000,4627.000000
1290.013236,2.172516,663812.000000,4462.000000
1293.434042,2.198810,665888.000000,4213.000000
1296.850641,2.215853,668540.000000,4067.000000
1300.263033,2.240416,673348.000000,3871.000000
1303.671218,2.258389,676416.000000,3731.000000
1308.208921,2.300701,681284.000000,3409.000000
1311.607290,2.320907,682744.000000,3261.000000
1315.001451,2.349470,686672.000000,3071.000000
1318.391406,2.368423,690208.000000,2955.000000
1321.777154,2.387608,691356.000000,2832.000000
1325.158694,2.405196,693236.000000,2727.000000
1328.536028,2.427104,695416.000000,2601.000000
1331.909155,2.419135,695896.000000,2651.000000
1336.400113,2.439337,698232.000000,2539.000000
1339.763423,2.477629,698616.000000,2326.000000
1343.122526,2.453865,699520.000000,2460.000000
1346.477423,2.465510,698960.000000,2393.000000
1349.828112,2.458065,698852.000000,2434.000000
1353.174594,2.463255,696212.000000,2396.000000
1356.516869,2.449884,694264.000000,2464.000000
1360.966692,2.454376,690664.000000,2426.000000
1364.299151,2.448159,690108.000000,2459.000000
1367.627403,2.463900,689972.000000,2371.000000
1370.951448,2.460258,687384.000000,2382.000000
1374.271286,2.462783,685588.000000,2362.000000
1377.586916,2.474636,679500.000000,2278.000000
1380.898340,2.467521,675208.000000,2301.000000
1384.205557,2.452272,670044.000000,2365.000000
1388.608635,2.448976,662728.000000,2357.000000
1391.906036,2.454789,656840.000000,2305.000000
1395.199229,2.447508,654888.000000,2337.000000
1398.488216,2.461376,652124.000000,2254.000000
1401.772995,2.477159,651956.000000,2173.000000
1405.053567,2.462204,648440.000000,2237.000000
1408.329933,2.448754,645528.000000,2297.000000
1412.691876,2.468399,641584.000000,2182.000000
1415.958425,2.467697,642016.000000,2187.000000
1419.220767,2.457221,643048.000000,2244.000000
1422.478902,2.484321,644192.000000,2112.000000
1425.732830,2.489326,646104.000000,2094.000000
1428.982551,2.469239,645772.000000,2192.000000
1432.228065,2.467960,645636.000000,2198.000000
1435.469372,2.483069,648420.000000,2132.000000
1439.784570,2.463988,650528.000000,2235.000000
1443.016061,2.457949,651304.000000,2269.000000
1446.243345,2.475946,652232.000000,2180.000000
1449.466421,2.476991,652604.000000,2176.000000
1452.685291,2.473428,655304.000000,2203.000000
1455.899953,2.483287,652092.000000,2143.000000
1459.110409,2.492940,651192.000000,2093.000000
1463.384472,2.474319,650688.000000,2183.000000
1466.585111,2.474227,649656.000000,2180.000000
1469.781544,2.475675,648836.000000,2170.000000
1472.973769,2.481121,646124.000000,2134.000000
1476.161787,2.477889,645540.000000,2148.000000
1479.345598,2.501833,641164.000000,2019.000000
1482.525202,2.490682,638840.000000,2064.000000
1485.700600,2.501728,636564.000000,2005.000000
1489.927918,2.488111,631376.000000,2052.000000
1493.093499,2.486800,625792.000000,2040.000000
1496.254873,2.492797,622364.000000,2001.000000
1499.412039,2.465117,619828.000000,2124.000000
1502.564999,2.491697,616136.000000,1986.000000
1505.713752,2.507560,612992.000000,1905.000000
1508.858298,2.537871,608308.000000,1763.000000
1513.044481,2.506867,604304.000000,1881.000000
1516.179211,2.498196,600232.000000,1906.000000
1519.309733,2.516628,595040.000000,1811.000000
1522.436048,2.494158,590620.000000,1893.000000
1525.558157,2.514080,584700.000000,1790.000000
1528.676058,2.506164,579592.000000,1807.000000
1531.789752,2.504534,571988.000000,1790.000000
1534.899240,2.496320,565348.000000,1803.000000
1539.038678,2.493970,555124.000000,1780.000000
1542.138349,2.492487,548880.000000,1766.000000
1545.233813,2.494797,543996.000000,1741.000000
1548.325070,2.525841,536312.000000,1598.000000
1551.412120,2.529935,528856.000000,1561.000000
1554.494963,2.566102,519920.000000,1412.000000
1557.573599,2.506003,511724.000000,1596.000000
1561.671903,2.485415,501180.000000,1639.000000
1564.740722,2.488357,493812.000000,1604.000000
1567.805335,2.516514,486484.000000,1481.000000
1570.865740,2.526238,478016.000000,1423.000000
1573.921939,2.510213,470736.000000,1454.000000
1576.973930,2.502363,462940.000000,1456.000000
1580.021715,2.519019,455600.000000,1379.000000
1584.078883,2.538776,442228.000000,1279.000000
1587.116851,2.527491,434928.000000,1291.000000
1590.150612,2.493223,426524.000000,1370.000000
1593.180167,2.517382,417680.000000,1269.000000
1596.205514,2.546751,409220.000000,1162.000000
1599.226654,2.484495,400340.000000,1312.000000
1602.243587,2.523644,390020.000000,1168.000000
1605.256313,2.489081,383312.000000,1243.000000
1609.266737,2.541631,372056.000000,1069.000000
1612.269646,2.480891,361928.000000,1196.000000
1615.268349,2.511823,355176.000000,1093.000000
1618.262845,2.528784,346344.000000,1025.000000
1621.253133,2.491476,335508.000000,1082.000000
1624.239215,2.511519,326676.000000,1006.000000
1627.221090,2.518263,317936.000000,964.000000
1631.190378,2.531542,303324.000000,892.000000
1634.162437,2.507323,296520.000000,922.000000
1637.130288,2.467331,287740.000000,981.000000
1640.093932,2.496637,282096.000000,899.000000
1643.053370,2.492477,273812.000000,881.000000
1646.008600,2.431664,266404.000000,986.000000
1648.959623,2.497748,258280.000000,821.000000
1651.906439,2.555006,250172.000000,697.000000
1655.828983,2.585208,240100.000000,624.000000
1658.765983,2.506697,230580.000000,718.000000
1661.698776,2.574658,222696.000000,593.000000
1664.627362,2.540340,214104.000000,617.000000
1667.551741,2.520153,206036.000000,622.000000
1670.471913,2.420338,198740.000000,755.000000
1673.387877,2.538260,191324.000000,554.000000
1677.269286,2.522648,180904.000000,543.000000
1680.175435,2.464310,173020.000000,594.000000
1683.077376,2.469572,163336.000000,554.000000
1685.975111,2.399334,153492.000000,612.000000
1688.868638,2.465263,144792.000000,496.000000
1691.757958,2.413571,134764.000000,520.000000
1694.643072,2.416039,125628.000000,482.000000
1697.523978,2.333993,116732.000000,541.000000
1701.358642,2.353362,104684.000000,464.000000
