Method:,Hadamard 1,,
1325.158694,2.559848,693236.000000,1910.000000
1328.536028,2.593046,695416.000000,1775.000000
1331.909155,2.605252,695896.000000,1727.000000
1336.400113,2.597501,698232.000000,1764.000000
1339.763423,2.619965,698616.000000,1676.000000
1343.122526,2.628634,699520.000000,1645.000000
1346.477423,2.597462,698960.000000,1766.000000
1349.828112,2.590805,698852.000000,1793.000000
1353.174594,2.613828,696212.000000,1694.000000
1356.516869,2.618029,694264.000000,1673.000000
1360.966692,2.603486,690664.000000,1721.000000
1364.299151,2.605413,690108.000000,1712.000000
1367.627403,2.614817,689972.000000,1675.000000
1370.951448,2.629834,687384.000000,1612.000000
1374.271286,2.620161,685588.000000,1644.000000
1377.586916,2.607656,679500.000000,1677.000000
1380.898340,2.609853,675208.000000,1658.000000
1384.205557,2.614983,670044.000000,1626.000000
1388.608635,2.622403,662728.000000,1581.000000
1391.906036,2.620179,656840.000000,1575.000000
1395.199229,2.625275,654888.000000,1552.000000
1398.488216,2.636794,652124.000000,1505.000000
1401.772995,2.653450,651956.000000,1448.000000
1405.053567,2.638684,648440.000000,1490.000000
1408.329933,2.641123,645528.000000,1475.000000
1412.691876,2.668320,641584.000000,1377.000000
1415.958425,2.658019,642016.000000,1411.000000
1419.220767,2.628692,643048.000000,1512.000000
1422.478902,2.656116,644192.000000,1422.000000
1425.732830,2.641216,646104.000000,1476.000000
1428.982551,2.662712,645772.000000,1404.000000
1432.228065,2.647423,645636.000000,1454.000000
1435.469372,2.648099,648420.000000,1458.000000
1439.784570,2.664972,650528.000000,1407.000000
1443.016061,2.656025,651304.000000,1438.000000
1446.243345,2.669517,652232.000000,1396.000000
1449.466421,2.655684,652604.000000,1442.000000
1452.685291,2.691287,655304.000000,1334.000000
1455.899953,2.649956,652092.000000,1460.000000
1459.110409,2.680809,651192.000000,1358.000000
1463.384472,2.673179,650688.000000,1381.000000
1466.585111,2.675013,649656.000000,1373.000000
1469.781544,2.679555,648836.000000,1357.000000
1472.973769,2.639761,646124.000000,1481.000000
1476.161787,2.665660,645540.000000,1394.000000
1479.345598,2.684098,641164.000000,1327.000000
1482.525202,2.677963,638840.000000,1341.000000
1485.700600,2.693926,636564.000000,1288.000000
1489.927918,2.674157,631376.000000,1337.000000
1493.093499,2.662891,625792.000000,1360.000000
1496.254873,2.670846,622364.000000,1328.000000
1499.412039,2.686421,619828.000000,1276.000000
1502.564999,2.677072,616136.000000,1296.000000
1505.713752,2.680245,612992.000000,1280.000000
1508.858298,2.680320,608308.000000,1270.000000
1513.044481,2.686435,604304.000000,1244.000000
1516.179211,2.683499,600232.000000,1244.000000
1519.309733,2.695727,595040.000000,1199.000000
1522.436048,2.652052,590620.000000,1316.000000
1525.558157,2.681286,584700.000000,1218.000000
1528.676058,2.664133,579592.000000,1256.000000
1531.789752,2.677844,571988.000000,1201.000000
1534.899240,2.662411,565348.000000,1230.000000
1539.038678,2.689394,555124.000000,1135.000000
1542.138349,2.694154,548880.000000,1110.000000
1545.233813,2.694598,543996.000000,1099.000000
1548.325070,2.643414,536312.000000,1219.000000
1551.412120,2.667195,528856.000000,1138.000000
1554.494963,2.650730,519920.000000,1162.000000
1557.573599,2.693676,511724.000000,1036.000000
1561.671903,2.661374,501180.000000,1093.000000
1564.740722,2.662153,493812.000000,1075.000000
1567.805335,2.707065,486484.000000,955.000000
1570.865740,2.675982,478016.000000,1008.000000
1573.921939,2.648292,470736.000000,1058.000000
1576.973930,2.685067,462940.000000,956.000000
1580.021715,2.662949,455600.000000,990.000000
1584.078883,2.661569,442228.000000,964.000000
1587.116851,2.671338,434928.000000,927.000000
1590.150612,2.665213,426524.000000,922.000000
1593.180167,2.646332,417680.000000,943.000000
1596.205514,2.641145,409220.000000,935.000000
1599.226654,2.654995,400340.000000,886.000000
1602.243587,2.658106,390020.000000,857.000000
1605.256313,2.611350,383312.000000,938.000000
1609.266737,2.695547,372056.000000,750.000000
1612.269646,2.661545,361928.000000,789.000000
1615.268349,2.659464,355176.000000,778.000000
1618.262845,2.654146,346344.000000,768.000000
1621.253133,2.668370,335508.000000,720.000000
1624.239215,2.675898,326676.000000,689.000000
1627.221090,2.616413,317936.000000,769.000000
1631.190378,2.604535,303324.000000,754.000000
1634.162437,2.647278,296520.000000,668.000000
1637.130288,2.665210,287740.000000,622.000000
1640.093932,2.679545,282096.000000,590.000000
1643.053370,2.697880,273812.000000,549.000000
1646.008600,2.675032,266404.000000,563.000000
1648.959623,2.647915,258280.000000,581.000000
1651.906439,2.715192,250172.000000,482.000000
1655.828983,2.639241,240100.000000,551.000000
1658.765983,2.652704,230580.000000,513.000000
1661.698776,2.571011,222696.000000,598.000000
1664.627362,2.554650,214104.000000,597.000000
1667.551741,2.564980,206036.000000,561.000000
1670.471913,2.544702,198740.000000,567.000000
1673.387877,2.550987,191324.000000,538.000000
1677.269286,2.554157,180904.000000,505.000000
1680.175435,2.611756,173020.000000,423.000000
1683.077376,2.606701,163336.000000,404.000000
1685.975111,2.530947,153492.000000,452.000000
1688.868638,2.579820,144792.000000,381.000000
1691.757958,2.536288,134764.000000,392.000000
1694.643072,2.478950,125628.000000,417.000000
1697.523978,2.460809,116732.000000,404.000000
1701.358642,2.414575,104684.000000,403.000000
