Method:,Hadamard 1,,
1105.119932,1.298384,353400.000000,17778.000000
1108.760905,1.312624,359264.000000,17490.000000
1112.397671,1.327058,364780.000000,17178.000000
1117.240148,1.352009,373868.000000,16623.000000
1120.867097,1.379050,382616.000000,15985.000000
1124.489840,1.418168,390496.000000,14909.000000
1128.108376,1.474435,399044.000000,13384.000000
1131.722704,1.547419,406288.000000,11519.000000
1135.332826,1.636809,414124.000000,9557.000000
1138.938741,1.721727,420360.000000,7978.000000
1143.740082,1.805112,427236.000000,6692.000000
1147.336181,1.830327,431936.000000,6384.000000
1150.928072,1.837072,436704.000000,6355.000000
1154.515756,1.842416,439676.000000,6320.000000
1158.099233,1.842139,442316.000000,6362.000000
1161.678504,1.842965,444760.000000,6385.000000
1165.253567,1.839851,447392.000000,6469.000000
1168.824423,1.840459,452728.000000,6537.000000
1173.579020,1.843300,458836.000000,6582.000000
1177.140060,1.843026,462588.000000,6640.000000
1180.696893,1.852570,465744.000000,6540.000000
1184.249519,1.848944,469076.000000,6642.000000
1187.797937,1.847781,470920.000000,6686.000000
1191.342149,1.846721,474972.000000,6760.000000
1194.882154,1.846670,479904.000000,6831.000000
1199.595616,1.845514,484864.000000,6920.000000
1203.125804,1.847478,488540.000000,6941.000000
1206.651786,1.848586,494516.000000,7008.000000
1210.173560,1.841283,499592.000000,7200.000000
1213.691128,1.834587,506092.000000,7407.000000
1217.204488,1.835923,518480.000000,7565.000000
1220.713641,1.842437,531812.000000,7644.000000
1224.218588,1.839990,543144.000000,7851.000000
1228.885305,1.839874,559736.000000,8093.000000
1232.380435,1.844309,573168.000000,8203.000000
1235.871358,1.846234,582452.000000,8299.000000
1239.358074,1.844737,589960.000000,8435.000000
1242.840583,1.840713,599556.000000,8652.000000
1246.318885,1.845397,605496.000000,8644.000000
1249.792980,1.839692,610800.000000,8835.000000
1254.418562,1.834673,616560.000000,9022.000000
1257.882841,1.834435,620936.000000,9091.000000
1261.342912,1.830567,624908.000000,9231.000000
1264.798777,1.831783,631140.000000,9297.000000
1268.250434,1.831712,634092.000000,9342.000000
1271.697885,1.830823,639840.000000,9446.000000
1275.141128,1.837275,644328.000000,9372.000000
1278.580165,1.848644,648644.000000,9191.000000
1283.159003,1.855047,654124.000000,9133.000000
1286.588223,1.857195,658088.000000,9143.000000
1290.013236,1.863959,663812.000000,9080.000000
1293.434042,1.880105,665888.000000,8776.000000
1296.850641,1.880250,668540.000000,8808.000000
1300.263033,1.891274,673348.000000,8649.000000
1303.671218,1.897943,676416.000000,8556.000000
1308.208921,1.910914,681284.000000,8364.000000
1311.607290,1.923207,682744.000000,8148.000000
1315.001451,1.923359,686672.000000,8192.000000
1318.391406,1.933832,690208.000000,8038.000000
1321.777154,1.950176,691356.000000,7754.000000
1325.158694,1.950852,693236.000000,7763.000000
1328.536028,1.953055,695416.000000,7748.000000
1331.909155,1.960475,695896.000000,7622.000000
1336.400113,1.954362,698232.000000,7756.000000
1339.763423,1.960066,698616.000000,7659.000000
1343.122526,1.964044,699520.000000,7599.000000
1346.477423,1.963239,698960.000000,7607.000000
1349.828112,1.966093,698852.000000,7556.000000
1353.174594,1.969305,696212.000000,7472.000000
1356.516869,1.969427,694264.000000,7449.000000
1360.966692,1.969156,690664.000000,7415.000000
1364.299151,1.967753,690108.000000,7433.000000
1367.627403,1.965976,689972.000000,7462.000000
1370.951448,1.966796,687384.000000,7420.000000
1374.271286,1.962859,685588.000000,7468.000000
1377.586916,1.961551,679500.000000,7424.000000
1380.898340,1.958975,675208.000000,7421.000000
1384.205557,1.957341,670044.000000,7392.000000
1388.608635,1.959681,662728.000000,7272.000000
1391.906036,1.952949,656840.000000,7320.000000
1395.199229,1.955889,654888.000000,7249.000000
1398.488216,1.959660,652124.000000,7156.000000
1401.772995,1.964983,651956.000000,7067.000000
1405.053567,1.962758,648440.000000,7065.000000
1408.329933,1.957191,645528.000000,7124.000000
1412.691876,1.965269,641584.000000,6950.000000
1415.958425,1.965249,642016.000000,6955.000000
1419.220767,1.959993,643048.000000,7051.000000
1422.478902,1.965596,644192.000000,6973.000000
1425.732830,1.969381,646104.000000,6933.000000
1428.982551,1.973818,645772.000000,6859.000000
1432.228065,1.966444,645636.000000,6975.000000
1435.469372,1.973700,648420.000000,6889.000000
1439.784570,1.981140,650528.000000,6794.000000
1443.016061,1.975312,651304.000000,6894.000000
1446.243345,1.980236,652232.000000,6826.000000
1449.466421,1.980038,652604.000000,6833.000000
1452.685291,1.974208,655304.000000,6954.000000
1455.899953,1.988623,652092.000000,6694.000000
1459.110409,1.987375,651192.000000,6704.000000
1463.384472,1.985293,650688.000000,6731.000000
1466.585111,1.991039,649656.000000,6632.000000
1469.781544,1.984443,648836.000000,6725.000000
1472.973769,1.990575,646124.000000,6603.000000
1476.161787,1.991565,645540.000000,6582.000000
1479.345598,1.997409,641164.000000,6450.000000
1482.525202,1.996844,638840.000000,6435.000000
1485.700600,2.001479,636564.000000,6344.000000
1489.927918,2.008668,631376.000000,6189.000000
1493.093499,2.000342,625792.000000,6253.000000
1496.254873,1.999835,622364.000000,6226.000000
1499.412039,2.011450,619828.000000,6037.000000
1502.564999,2.001508,616136.000000,6140.000000
1505.713752,2.012500,612992.000000,5956.000000
1508.858298,2.007786,608308.000000,5975.000000
1513.044481,2.007177,604304.000000,5944.000000
1516.179211,2.015566,600232.000000,5791.000000
1519.309733,2.015786,595040.000000,5738.000000
1522.436048,2.017725,590620.000000,5670.000000
1525.558157,2.027203,584700.000000,5492.000000
1528.676058,2.025373,579592.000000,5467.000000
1531.789752,2.033357,571988.000000,5297.000000
1534.899240,2.034562,565348.000000,5221.000000
1539.038678,2.050663,555124.000000,4940.000000
1542.138349,2.048484,548880.000000,4909.000000
1545.233813,2.058719,543996.000000,4752.000000
1548.325070,2.053090,536312.000000,4746.000000
1551.412120,2.063992,528856.000000,4564.000000
1554.494963,2.073175,519920.000000,4393.000000
1557.573599,2.081056,511724.000000,4246.000000
1561.671903,2.076228,501180.000000,4205.000000
1564.740722,2.077191,493812.000000,4134.000000
1567.805335,2.075664,486484.000000,4087.000000
1570.865740,2.095904,478016.000000,3833.000000
1573.921939,2.092765,470736.000000,3802.000000
1576.973930,2.089990,462940.000000,3763.000000
1580.021715,2.085596,455600.000000,3741.000000
1584.078883,2.115190,442228.000000,3392.000000
1587.116851,2.100724,434928.000000,3449.000000
1590.150612,2.095410,426524.000000,3424.000000
1593.180167,2.109495,417680.000000,3246.000000
1596.205514,2.128370,409220.000000,3045.000000
1599.226654,2.114584,400340.000000,3075.000000
1602.243587,2.117600,390020.000000,2975.000000
1605.256313,2.116833,383312.000000,2929.000000
1609.266737,2.128442,372056.000000,2768.000000
1612.269646,2.111930,361928.000000,2797.000000
1615.268349,2.104839,355176.000000,2790.000000
1618.262845,2.117739,346344.000000,2641.000000
1621.253133,2.138135,335508.000000,2441.000000
1624.239215,2.133363,326676.000000,2403.000000
1627.221090,2.130533,317936.000000,2354.000000
1631.190378,2.137711,303324.000000,2209.000000
1634.162437,2.145309,296520.000000,2122.000000
1637.130288,2.165638,287740.000000,1965.000000
1640.093932,2.148066,282096.000000,2006.000000
1643.053370,2.166076,273812.000000,1868.000000
1646.008600,2.155095,266404.000000,1864.000000
1648.959623,2.145389,258280.000000,1848.000000
1651.906439,2.127094,250172.000000,1867.000000
1655.828983,2.168738,240100.000000,1628.000000
1658.765983,2.144286,230580.000000,1654.000000
1661.698776,2.160192,222696.000000,1540.000000
1664.627362,2.114195,214104.000000,1646.000000
1667.551741,2.167195,206036.000000,1402.000000
1670.471913,2.128317,198740.000000,1479.000000
1673.387877,2.121601,191324.000000,1446.000000
1677.269286,2.136874,180904.000000,1320.000000
1680.175435,2.165112,173020.000000,1183.000000
1683.077376,2.137535,163336.000000,1190.000000
1685.975111,2.133392,153492.000000,1129.000000
1688.868638,2.088127,144792.000000,1182.000000
1691.757958,2.118003,134764.000000,1027.000000
1694.643072,2.100391,125628.000000,997.000000
1697.523978,2.059442,116732.000000,1018.000000
1701.358642,2.069515,104684.000000,892.000000
