Method:,Hadamard 1,,
1094.171771,1.116769,342156.000000,26149.000000
1097.825365,1.127046,345700.000000,25802.000000
1101.474752,1.141430,349572.000000,25241.000000
1105.119932,1.137456,353400.000000,25752.000000
1108.760905,1.153979,359264.000000,25202.000000
1112.397671,1.168087,364780.000000,24771.000000
1117.240148,1.176536,373868.000000,24899.000000
1120.867097,1.200080,382616.000000,24137.000000
1124.489840,1.222197,390496.000000,23411.000000
1128.108376,1.253730,399044.000000,22248.000000
1131.722704,1.292486,406288.000000,20718.000000
1135.332826,1.333648,414124.000000,19208.000000
1138.938741,1.371959,420360.000000,17851.000000
1143.740082,1.403424,427236.000000,16875.000000
1147.336181,1.422806,431936.000000,16316.000000
1150.928072,1.398890,436704.000000,17430.000000
1154.515756,1.419144,439676.000000,16749.000000
1158.099233,1.411342,442316.000000,17155.000000
1161.678504,1.397023,444760.000000,17828.000000
1165.253567,1.407080,447392.000000,17523.000000
1168.824423,1.391657,452728.000000,18373.000000
1173.579020,1.405614,458836.000000,18032.000000
1177.140060,1.389307,462588.000000,18875.000000
1180.696893,1.382185,465744.000000,19318.000000
1184.249519,1.398566,469076.000000,18736.000000
1187.797937,1.382401,470920.000000,19523.000000
1191.342149,1.387994,474972.000000,19439.000000
1194.882154,1.382957,479904.000000,19870.000000
1199.595616,1.387925,484864.000000,19847.000000
1203.125804,1.379739,488540.000000,20378.000000
1206.651786,1.380355,494516.000000,20598.000000
1210.173560,1.382205,499592.000000,20721.000000
1213.691128,1.389941,506092.000000,20620.000000
1217.204488,1.374963,518480.000000,21866.000000
1220.713641,1.394695,531812.000000,21432.000000
1224.218588,1.399337,543144.000000,21656.000000
1228.885305,1.394644,559736.000000,22560.000000
1232.380435,1.401072,573168.000000,22762.000000
1235.871358,1.401987,582452.000000,23082.000000
1239.358074,1.404437,589960.000000,23248.000000
1242.840583,1.401618,599556.000000,23780.000000
1246.318885,1.403314,605496.000000,23922.000000
1249.792980,1.402263,610800.000000,24190.000000
1254.418562,1.403869,616560.000000,24328.000000
1257.882841,1.407387,620936.000000,24303.000000
1261.342912,1.394329,624908.000000,25205.000000
1264.798777,1.406077,631140.000000,24777.000000
1268.250434,1.409508,634092.000000,24697.000000
1271.697885,1.395547,639840.000000,25735.000000
1275.141128,1.409416,644328.000000,25101.000000
1278.580165,1.394983,648644.000000,26123.000000
1283.159003,1.415744,654124.000000,25114.000000
1286.588223,1.402326,658088.000000,26059.000000
1290.013236,1.405338,663812.000000,26104.000000
1293.434042,1.420573,665888.000000,25283.000000
1296.850641,1.410823,668540.000000,25960.000000
1300.263033,1.422091,673348.000000,25477.000000
1303.671218,1.423912,676416.000000,25486.000000
1308.208921,1.429864,681284.000000,25320.000000
1311.607290,1.436648,682744.000000,24981.000000
1315.001451,1.432857,686672.000000,25345.000000
1318.391406,1.440120,690208.000000,25053.000000
1321.777154,1.441414,691356.000000,25020.000000
1325.158694,1.441813,693236.000000,25065.000000
1328.536028,1.445470,695416.000000,24933.000000
1331.909155,1.453697,695896.000000,24482.000000
1336.400113,1.441206,698232.000000,25281.000000
1339.763423,1.450365,698616.000000,24767.000000
1343.122526,1.447103,699520.000000,24986.000000
1346.477423,1.445385,698960.000000,25065.000000
1349.828112,1.449583,698852.000000,24820.000000
1353.174594,1.437156,696212.000000,25444.000000
1356.516869,1.451756,694264.000000,24534.000000
1360.966692,1.439870,690664.000000,25084.000000
1364.299151,1.446695,690108.000000,24673.000000
1367.627403,1.444117,689972.000000,24815.000000
1370.951448,1.445841,687384.000000,24624.000000
1374.271286,1.445022,685588.000000,24606.000000
1377.586916,1.440478,679500.000000,24644.000000
1380.898340,1.438873,675208.000000,24579.000000
1384.205557,1.432405,670044.000000,24757.000000
1388.608635,1.434605,662728.000000,24363.000000
1391.906036,1.433572,656840.000000,24204.000000
1395.199229,1.431849,654888.000000,24228.000000
1398.488216,1.441253,652124.000000,23609.000000
1401.772995,1.437058,651956.000000,23832.000000
1405.053567,1.444663,648440.000000,23292.000000
1408.329933,1.436157,645528.000000,23646.000000
1412.691876,1.445601,641584.000000,22996.000000
1415.958425,1.448755,642016.000000,22845.000000
1419.220767,1.439009,643048.000000,23401.000000
1422.478902,1.448668,644192.000000,22927.000000
1425.732830,1.442462,646104.000000,23326.000000
1428.982551,1.449524,645772.000000,22938.000000
1432.228065,1.443808,645636.000000,23237.000000
1435.469372,1.442047,648420.000000,23432.000000
1439.784570,1.458447,650528.000000,22637.000000
1443.016061,1.447847,651304.000000,23224.000000
1446.243345,1.459104,652232.000000,22662.000000
1449.466421,1.456486,652604.000000,22812.000000
1452.685291,1.459023,655304.000000,22773.000000
1455.899953,1.452336,652092.000000,23013.000000
1459.110409,1.467356,651192.000000,22200.000000
1463.384472,1.459380,650688.000000,22594.000000
1466.585111,1.464184,649656.000000,22310.000000
1469.781544,1.469042,648836.000000,22034.000000
1472.973769,1.468901,646124.000000,21949.000000
1476.161787,1.477464,645540.000000,21501.000000
1479.345598,1.471531,641164.000000,21649.000000
1482.525202,1.479261,638840.000000,21190.000000
1485.700600,1.476524,636564.000000,21248.000000
1489.927918,1.486315,631376.000000,20605.000000
1493.093499,1.483175,625792.000000,20571.000000
1496.254873,1.485032,622364.000000,20371.000000
1499.412039,1.490200,619828.000000,20048.000000
1502.564999,1.495431,616136.000000,19690.000000
1505.713752,1.507241,612992.000000,19064.000000
1508.858298,1.494668,608308.000000,19474.000000
1513.044481,1.514930,604304.000000,18464.000000
1516.179211,1.507082,600232.000000,18674.000000
1519.309733,1.523931,595040.000000,17808.000000
1522.436048,1.515698,590620.000000,18014.000000
1525.558157,1.531834,584700.000000,17183.000000
1528.676058,1.534465,579592.000000,16930.000000
1531.789752,1.548543,571988.000000,16175.000000
1534.899240,1.543740,565348.000000,16165.000000
1539.038678,1.574716,555124.000000,14780.000000
1542.138349,1.563763,548880.000000,14987.000000
1545.233813,1.592612,543996.000000,13899.000000
1548.325070,1.580198,536312.000000,14100.000000
1551.412120,1.611437,528856.000000,12939.000000
1554.494963,1.597573,519920.000000,13133.000000
1557.573599,1.631523,511724.000000,11954.000000
1561.671903,1.624921,501180.000000,11887.000000
1564.740722,1.646482,493812.000000,11145.000000
1567.805335,1.652801,486484.000000,10821.000000
1570.865740,1.668083,478016.000000,10265.000000
1573.921939,1.666397,470736.000000,10148.000000
1576.973930,1.677993,462940.000000,9717.000000
1580.021715,1.693900,455600.000000,9219.000000
1584.078883,1.683893,442228.000000,9157.000000
1587.116851,1.722121,434928.000000,8247.000000
1590.150612,1.709820,426524.000000,8320.000000
1593.180167,1.694553,417680.000000,8439.000000
1596.205514,1.769348,409220.000000,6960.000000
1599.226654,1.716446,400340.000000,7691.000000
1602.243587,1.766766,390020.000000,6673.000000
1605.256313,1.758126,383312.000000,6690.000000
1609.266737,1.766469,372056.000000,6370.000000
1612.269646,1.810279,361928.000000,5602.000000
1615.268349,1.765399,355176.000000,6096.000000
1618.262845,1.810992,346344.000000,5352.000000
1621.253133,1.811373,335508.000000,5180.000000
1624.239215,1.803239,326676.000000,5139.000000
1627.221090,1.809317,317936.000000,4932.000000
1631.190378,1.804574,303324.000000,4757.000000
1634.162437,1.823304,296520.000000,4454.000000
1637.130288,1.822813,287740.000000,4327.000000
1640.093932,1.798344,282096.000000,4488.000000
1643.053370,1.862149,273812.000000,3761.000000
1646.008600,1.812651,266404.000000,4101.000000
1648.959623,1.924246,258280.000000,3075.000000
1651.906439,1.789499,250172.000000,4062.000000
1655.828983,1.898806,240100.000000,3031.000000
1658.765983,1.776685,230580.000000,3856.000000
1661.698776,1.900554,222696.000000,2800.000000
1664.627362,1.767975,214104.000000,3653.000000
1667.551741,1.882097,206036.000000,2703.000000
1670.471913,1.804688,198740.000000,3116.000000
1673.387877,1.831983,191324.000000,2817.000000
1677.269286,1.831262,180904.000000,2668.000000
1680.175435,1.820957,173020.000000,2613.000000
1683.077376,1.847407,163336.000000,2321.000000
1685.975111,1.845642,153492.000000,2190.000000
1688.868638,1.776033,144792.000000,2425.000000
1691.757958,1.848541,134764.000000,1910.000000
1694.643072,1.731544,125628.000000,2331.000000
1697.523978,1.855802,116732.000000,1627.000000
1701.358642,1.683821,104684.000000,2168.000000
