Method:,Hadamard 1,,
1191.342149,2.321600,474972.000000,2265.000000
1194.882154,2.325894,479904.000000,2266.000000
1199.595616,2.329403,484864.000000,2271.000000
1203.125804,2.312871,488540.000000,2377.000000
1206.651786,2.309469,494516.000000,2425.000000
1210.173560,2.314262,499592.000000,2423.000000
1213.691128,2.312941,506092.000000,2462.000000
1217.204488,2.301097,518480.000000,2592.000000
1220.713641,2.299898,531812.000000,2666.000000
1224.218588,2.319441,543144.000000,2603.000000
1228.885305,2.311503,559736.000000,2732.000000
1232.380435,2.306035,573168.000000,2833.000000
1235.871358,2.291627,582452.000000,2976.000000
1239.358074,2.303659,589960.000000,2932.000000
1242.840583,2.277868,599556.000000,3162.000000
1246.318885,2.284215,605496.000000,3147.000000
1249.792980,2.260984,610800.000000,3349.000000
1254.418562,2.275029,616560.000000,3273.000000
1257.882841,2.259275,620936.000000,3418.000000
1261.342912,2.264976,624908.000000,3395.000000
1264.798777,2.261678,631140.000000,3455.000000
1268.250434,2.248512,634092.000000,3578.000000
1271.697885,2.257191,639840.000000,3539.000000
1275.141128,2.267653,644328.000000,3479.000000
1278.580165,2.273307,648644.000000,3457.000000
1283.159003,2.283671,654124.000000,3404.000000
1286.588223,2.301616,658088.000000,3286.000000
1290.013236,2.305642,663812.000000,3284.000000
1293.434042,2.326610,665888.000000,3139.000000
1296.850641,2.356190,668540.000000,2944.000000
1300.263033,2.376760,673348.000000,2828.000000
1303.671218,2.381662,676416.000000,2809.000000
1308.208921,2.413538,681284.000000,2629.000000
1311.607290,2.461530,682744.000000,2359.000000
1315.001451,2.468091,686672.000000,2337.000000
1318.391406,2.470879,690208.000000,2334.000000
1321.777154,2.480056,691356.000000,2289.000000
1325.158694,2.499842,693236.000000,2193.000000
1328.536028,2.507188,695416.000000,2163.000000
1331.909155,2.524690,695896.000000,2079.000000
1336.400113,2.535862,698232.000000,2033.000000
1339.763423,2.531215,698616.000000,2056.000000
1343.122526,2.564677,699520.000000,1906.000000
1346.477423,2.548885,698960.000000,1975.000000
1349.828112,2.546625,698852.000000,1985.000000
1353.174594,2.545419,696212.000000,1983.000000
1356.516869,2.551267,694264.000000,1951.000000
1360.966692,2.580630,690664.000000,1814.000000
1364.299151,2.566147,690108.000000,1874.000000
1367.627403,2.571190,689972.000000,1852.000000
1370.951448,2.546053,687384.000000,1955.000000
1374.271286,2.564454,685588.000000,1869.000000
1377.586916,2.554122,679500.000000,1897.000000
1380.898340,2.564148,675208.000000,1842.000000
1384.205557,2.572281,670044.000000,1794.000000
1388.608635,2.577801,662728.000000,1752.000000
1391.906036,2.585990,656840.000000,1704.000000
1395.199229,2.582663,654888.000000,1712.000000
1398.488216,2.574780,652124.000000,1736.000000
1401.772995,2.611185,651956.000000,1596.000000
1405.053567,2.601551,648440.000000,1623.000000
1408.329933,2.606338,645528.000000,1598.000000
1412.691876,2.597203,641584.000000,1622.000000
1415.958425,2.598031,642016.000000,1620.000000
1419.220767,2.608214,643048.000000,1585.000000
1422.478902,2.594171,644192.000000,1640.000000
1425.732830,2.599716,646104.000000,1624.000000
1428.982551,2.635729,645772.000000,1494.000000
1432.228065,2.601546,645636.000000,1616.000000
1435.469372,2.608824,648420.000000,1596.000000
1439.784570,2.620141,650528.000000,1560.000000
1443.016061,2.622333,651304.000000,1554.000000
1446.243345,2.607037,652232.000000,1612.000000
1449.466421,2.627411,652604.000000,1539.000000
1452.685291,2.627514,655304.000000,1545.000000
1455.899953,2.623977,652092.000000,1550.000000
1459.110409,2.624219,651192.000000,1547.000000
1463.384472,2.620527,650688.000000,1559.000000
1466.585111,2.622352,649656.000000,1550.000000
1469.781544,2.639824,648836.000000,1487.000000
1472.973769,2.629903,646124.000000,1515.000000
1476.161787,2.632675,645540.000000,1504.000000
1479.345598,2.654987,641164.000000,1419.000000
1482.525202,2.654022,638840.000000,1417.000000
1485.700600,2.632701,636564.000000,1483.000000
1489.927918,2.631791,631376.000000,1474.000000
1493.093499,2.649372,625792.000000,1403.000000
1496.254873,2.635079,622364.000000,1442.000000
1499.412039,2.626137,619828.000000,1466.000000
1502.564999,2.644480,616136.000000,1397.000000
1505.713752,2.649784,612992.000000,1373.000000
1508.858298,2.643301,608308.000000,1383.000000
1513.044481,2.646441,604304.000000,1364.000000
1516.179211,2.639701,600232.000000,1376.000000
1519.309733,2.659935,595040.000000,1302.000000
1522.436048,2.611741,590620.000000,1444.000000
1525.558157,2.631165,584700.000000,1367.000000
1528.676058,2.642548,579592.000000,1320.000000
1531.789752,2.651196,571988.000000,1277.000000
1534.899240,2.632730,565348.000000,1317.000000
1539.038678,2.640586,555124.000000,1270.000000
1542.138349,2.633627,548880.000000,1276.000000
1545.233813,2.630086,543996.000000,1275.000000
1548.325070,2.638454,536312.000000,1233.000000
1551.412120,2.640552,528856.000000,1210.000000
1554.494963,2.639660,519920.000000,1192.000000
1557.573599,2.650990,511724.000000,1143.000000
1561.671903,2.648070,501180.000000,1127.000000
1564.740722,2.622416,493812.000000,1178.000000
1567.805335,2.624863,486484.000000,1154.000000
1570.865740,2.621396,478016.000000,1143.000000
1573.921939,2.662054,470736.000000,1025.000000
1576.973930,2.620593,462940.000000,1109.000000
1580.021715,2.639883,455600.000000,1044.000000
1584.078883,2.633653,442228.000000,1028.000000
1587.116851,2.617228,434928.000000,1050.000000
1590.150612,2.637390,426524.000000,983.000000
1593.180167,2.661325,417680.000000,911.000000
1596.205514,2.659649,409220.000000,896.000000
1599.226654,2.631153,400340.000000,936.000000
1602.243587,2.617497,390020.000000,941.000000
1605.256313,2.612277,383312.000000,936.000000
1609.266737,2.636110,372056.000000,860.000000
1612.269646,2.684140,361928.000000,749.000000
1615.268349,2.595237,355176.000000,902.000000
1618.262845,2.615228,346344.000000,840.000000
1621.253133,2.603497,335508.000000,836.000000
1624.239215,2.609943,326676.000000,802.000000
1627.221090,2.591182,317936.000000,815.000000
1631.190378,2.575572,303324.000000,806.000000
1634.162437,2.606358,296520.000000,734.000000
1637.130288,2.657597,287740.000000,633.000000
1640.093932,2.624971,282096.000000,669.000000
1643.053370,2.610730,273812.000000,671.000000
1646.008600,2.604027,266404.000000,663.000000
1648.959623,2.633940,258280.000000,600.000000
1651.906439,2.615766,250172.000000,606.000000
1655.828983,2.539033,240100.000000,694.000000
1658.765983,2.583225,230580.000000,602.000000
1661.698776,2.585785,222696.000000,578.000000
1664.627362,2.589473,214104.000000,551.000000
1667.551741,2.561895,206036.000000,565.000000
1670.471913,2.609865,198740.000000,488.000000
1673.387877,2.556675,191324.000000,531.000000
1677.269286,2.581670,180904.000000,474.000000
1680.175435,2.550567,173020.000000,487.000000
1683.077376,2.520235,163336.000000,493.000000
1685.975111,2.549598,153492.000000,433.000000
1688.868638,2.610516,144792.000000,355.000000
1691.757958,2.498130,134764.000000,428.000000
1694.643072,2.447808,125628.000000,448.000000
1697.523978,2.446014,116732.000000,418.000000
1701.358642,2.504006,104684.000000,328.000000
