Method:,Hadamard 1,,
1203.125804,2.448351,488540.000000,1740.000000
1206.651786,2.450151,494516.000000,1754.000000
1210.173560,2.441657,499592.000000,1807.000000
1213.691128,2.415980,506092.000000,1942.000000
1217.204488,2.435293,518480.000000,1903.000000
1220.713641,2.435278,531812.000000,1952.000000
1224.218588,2.428919,543144.000000,2023.000000
1228.885305,2.422878,559736.000000,2114.000000
1232.380435,2.418235,573168.000000,2188.000000
1235.871358,2.408088,582452.000000,2276.000000
1239.358074,2.410229,589960.000000,2294.000000
1242.840583,2.406762,599556.000000,2350.000000
1246.318885,2.404259,605496.000000,2387.000000
1249.792980,2.406050,610800.000000,2398.000000
1254.418562,2.375671,616560.000000,2596.000000
1257.882841,2.393719,620936.000000,2508.000000
1261.342912,2.389446,624908.000000,2549.000000
1264.798777,2.372153,631140.000000,2679.000000
1268.250434,2.380713,634092.000000,2639.000000
1271.697885,2.391432,639840.000000,2598.000000
1275.141128,2.400189,644328.000000,2564.000000
1278.580165,2.412679,648644.000000,2508.000000
1283.159003,2.413571,654124.000000,2524.000000
1286.588223,2.425587,658088.000000,2470.000000
1290.013236,2.425846,663812.000000,2490.000000
1293.434042,2.454557,665888.000000,2338.000000
1296.850641,2.458518,668540.000000,2326.000000
1300.263033,2.477992,673348.000000,2240.000000
1303.671218,2.506137,676416.000000,2109.000000
1308.208921,2.524550,681284.000000,2036.000000
1311.607290,2.538032,682744.000000,1978.000000
1315.001451,2.545380,686672.000000,1956.000000
1318.391406,2.568068,690208.000000,1866.000000
1321.777154,2.583706,691356.000000,1803.000000
1325.158694,2.586091,693236.000000,1798.000000
1328.536028,2.574604,695416.000000,1852.000000
1331.909155,2.617235,695896.000000,1680.000000
1336.400113,2.607462,698232.000000,1724.000000
1339.763423,2.639034,698616.000000,1604.000000
1343.122526,2.628634,699520.000000,1645.000000
1346.477423,2.618368,698960.000000,1683.000000
1349.828112,2.604086,698852.000000,1739.000000
1353.174594,2.606204,696212.000000,1724.000000
1356.516869,2.617251,694264.000000,1676.000000
1360.966692,2.614216,690664.000000,1679.000000
1364.299151,2.608213,690108.000000,1701.000000
1367.627403,2.622666,689972.000000,1645.000000
1370.951448,2.604203,687384.000000,1710.000000
1374.271286,2.604084,685588.000000,1706.000000
1377.586916,2.619203,679500.000000,1633.000000
1380.898340,2.604905,675208.000000,1677.000000
1384.205557,2.620358,670044.000000,1606.000000
1388.608635,2.622678,662728.000000,1580.000000
1391.906036,2.631917,656840.000000,1533.000000
1395.199229,2.595014,654888.000000,1664.000000
1398.488216,2.624840,652124.000000,1547.000000
1401.772995,2.614189,651956.000000,1585.000000
1405.053567,2.625761,648440.000000,1535.000000
1408.329933,2.595601,645528.000000,1638.000000
1412.691876,2.644391,641584.000000,1455.000000
1415.958425,2.619743,642016.000000,1541.000000
1419.220767,2.604123,643048.000000,1600.000000
1422.478902,2.622059,644192.000000,1538.000000
1425.732830,2.613298,646104.000000,1574.000000
1428.982551,2.632831,645772.000000,1504.000000
1432.228065,2.636219,645636.000000,1492.000000
1435.469372,2.628017,648420.000000,1527.000000
1439.784570,2.626592,650528.000000,1537.000000
1443.016061,2.635670,651304.000000,1507.000000
1446.243345,2.610011,652232.000000,1601.000000
1449.466421,2.621525,652604.000000,1560.000000
1452.685291,2.622206,655304.000000,1564.000000
1455.899953,2.628200,652092.000000,1535.000000
1459.110409,2.646983,651192.000000,1468.000000
1463.384472,2.626416,650688.000000,1538.000000
1466.585111,2.624318,649656.000000,1543.000000
1469.781544,2.619567,648836.000000,1558.000000
1472.973769,2.633935,646124.000000,1501.000000
1476.161787,2.630371,645540.000000,1512.000000
1479.345598,2.640835,641164.000000,1466.000000
1482.525202,2.623834,638840.000000,1519.000000
1485.700600,2.639192,636564.000000,1461.000000
1489.927918,2.639220,631376.000000,1449.000000
1493.093499,2.642310,625792.000000,1426.000000
1496.254873,2.636588,622364.000000,1437.000000
1499.412039,2.655234,619828.000000,1371.000000
1502.564999,2.617658,616136.000000,1486.000000
1505.713752,2.641017,612992.000000,1401.000000
1508.858298,2.648037,608308.000000,1368.000000
1513.044481,2.633270,604304.000000,1406.000000
1516.179211,2.633745,600232.000000,1395.000000
1519.309733,2.631844,595040.000000,1389.000000
1522.436048,2.654700,590620.000000,1308.000000
1525.558157,2.639181,584700.000000,1342.000000
1528.676058,2.653544,579592.000000,1287.000000
1531.789752,2.633862,571988.000000,1329.000000
1534.899240,2.679331,565348.000000,1183.000000
1539.038678,2.633464,555124.000000,1291.000000
1542.138349,2.635332,548880.000000,1271.000000
1545.233813,2.642174,543996.000000,1240.000000
1548.325070,2.618828,536312.000000,1290.000000
1551.412120,2.669875,528856.000000,1131.000000
1554.494963,2.655239,519920.000000,1150.000000
1557.573599,2.659818,511724.000000,1120.000000
1561.671903,2.640809,501180.000000,1146.000000
1564.740722,2.651380,493812.000000,1102.000000
1567.805335,2.646071,486484.000000,1099.000000
1570.865740,2.657427,478016.000000,1052.000000
1573.921939,2.631385,470736.000000,1100.000000
1576.973930,2.656499,462940.000000,1021.000000
1580.021715,2.647860,455600.000000,1025.000000
1584.078883,2.652210,442228.000000,985.000000
1587.116851,2.636684,434928.000000,1004.000000
1590.150612,2.675219,426524.000000,901.000000
1593.180167,2.631394,417680.000000,976.000000
1596.205514,2.647697,409220.000000,921.000000
1599.226654,2.665915,400340.000000,864.000000
1602.243587,2.650570,390020.000000,872.000000
1605.256313,2.628346,383312.000000,902.000000
1609.266737,2.586081,372056.000000,965.000000
1612.269646,2.598627,361928.000000,912.000000
1615.268349,2.612926,355176.000000,866.000000
1618.262845,2.601990,346344.000000,866.000000
1621.253133,2.628626,335508.000000,789.000000
1624.239215,2.627063,326676.000000,771.000000
1627.221090,2.615285,317936.000000,771.000000
1631.190378,2.636809,303324.000000,700.000000
1634.162437,2.672713,296520.000000,630.000000
1637.130288,2.647425,287740.000000,648.000000
1640.093932,2.593668,282096.000000,719.000000
1643.053370,2.640185,273812.000000,627.000000
1646.008600,2.653219,266404.000000,592.000000
1648.959623,2.603205,258280.000000,644.000000
1651.906439,2.609364,250172.000000,615.000000
1655.828983,2.711075,240100.000000,467.000000
1658.765983,2.573241,230580.000000,616.000000
1661.698776,2.573195,222696.000000,595.000000
1664.627362,2.606349,214104.000000,530.000000
1667.551741,2.613239,206036.000000,502.000000
1670.471913,2.593277,198740.000000,507.000000
1673.387877,2.581066,191324.000000,502.000000
1677.269286,2.642551,180904.000000,412.000000
1680.175435,2.630641,173020.000000,405.000000
1683.077376,2.632157,163336.000000,381.000000
1685.975111,2.638311,153492.000000,353.000000
1688.868638,2.564147,144792.000000,395.000000
1691.757958,2.636814,134764.000000,311.000000
1694.643072,2.572747,125628.000000,336.000000
1697.523978,2.460809,116732.000000,404.000000
1701.358642,2.505333,104684.000000,327.000000
