Method:,Hadamard 3,,
2372.088229,2.324929,1299584.000000,6150.000000
2375.288648,2.320341,1287808.000000,6159.000000
2378.480386,2.315831,1277816.000000,6175.000000
2381.663445,2.304000,1266432.000000,6289.000000
2384.837824,2.304103,1253640.000000,6224.000000
2388.003524,2.302089,1242024.000000,6195.000000
2391.160543,2.296133,1231832.000000,6229.000000
2394.308883,2.303900,1219432.000000,6057.000000
2397.448544,2.293421,1205296.000000,6133.000000
2400.579524,2.282930,1189576.000000,6201.000000
