Method:,Hadamard 3,,
1865.815755,2.646459,1130680.000000,2552.000000
1870.177087,2.607538,1109912.000000,2740.000000
1874.529738,2.660714,1094696.000000,2391.000000
1878.873710,2.671787,1077408.000000,2294.000000
1883.209003,2.636512,1065672.000000,2461.000000
1887.535615,2.639987,1056336.000000,2420.000000
1891.853548,2.642579,1045096.000000,2380.000000
1896.162801,2.638939,1039856.000000,2388.000000
1900.463374,2.632232,1032496.000000,2408.000000
1904.755268,2.665151,1032856.000000,2233.000000
1909.038482,2.639061,1032744.000000,2371.000000
1913.313016,2.651234,1036120.000000,2313.000000
1917.578871,2.635846,1037664.000000,2400.000000
1921.836045,2.627596,1041048.000000,2454.000000
1926.084540,2.688769,1044672.000000,2139.000000
1930.324356,2.651819,1047384.000000,2335.000000
1934.555491,2.653792,1057560.000000,2347.000000
1938.777947,2.645454,1068392.000000,2417.000000
1942.991723,2.650940,1079736.000000,2412.000000
1947.196820,2.655262,1095960.000000,2424.000000
1951.393236,2.652205,1110272.000000,2473.000000
1955.580973,2.621024,1127368.000000,2698.000000
1959.760031,2.643046,1145128.000000,2605.000000
1963.930408,2.688295,1165008.000000,2388.000000
1969.131174,2.627755,1188688.000000,2801.000000
1973.282022,2.646520,1206168.000000,2722.000000
1977.424191,2.663988,1224304.000000,2654.000000
1981.557679,2.663437,1241640.000000,2695.000000
1985.682488,2.676511,1260120.000000,2654.000000
1989.798618,2.665754,1280704.000000,2765.000000
1993.906067,2.661014,1305288.000000,2849.000000
1998.004837,2.667691,1325976.000000,2850.000000
2002.094927,2.660975,1347776.000000,2942.000000
2006.176337,2.691105,1369472.000000,2789.000000
2010.249068,2.653603,1387696.000000,3081.000000
2014.313119,2.700909,1406264.000000,2800.000000
2018.368490,2.646478,1423160.000000,3212.000000
2022.415181,2.680569,1440168.000000,3005.000000
2026.453193,2.659984,1456688.000000,3187.000000
2030.482525,2.646056,1475336.000000,3333.000000
2034.503177,2.707312,1489336.000000,2922.000000
2038.515150,2.662187,1507736.000000,3282.000000
2042.518443,2.644179,1523184.000000,3456.000000
2046.513056,2.672484,1542032.000000,3278.000000
2050.498989,2.674758,1560528.000000,3300.000000
2054.476243,2.684163,1580680.000000,3271.000000
2058.444817,2.677134,1599520.000000,3364.000000
2062.404711,2.644699,1614144.000000,3658.000000
2066.355926,2.668733,1630904.000000,3497.000000
2070.298460,2.667042,1645472.000000,3542.000000
2074.232315,2.669008,1658072.000000,3553.000000
2078.157491,2.678399,1670472.000000,3503.000000
2082.073986,2.670105,1680512.000000,3592.000000
2085.981802,2.662122,1689864.000000,3679.000000
2089.880938,2.660425,1696544.000000,3708.000000
2093.771395,2.661824,1704312.000000,3713.000000
2097.653171,2.654289,1710184.000000,3791.000000
2101.526268,2.684839,1717208.000000,3548.000000
2105.390686,2.660809,1723688.000000,3764.000000
2109.246423,2.673900,1731128.000000,3668.000000
2113.093481,2.696667,1734776.000000,3488.000000
2116.931859,2.667726,1739264.000000,3738.000000
2120.761557,2.659168,1741368.000000,3817.000000
2124.582576,2.667559,1737200.000000,3735.000000
2128.394915,2.691736,1737320.000000,3533.000000
2132.198574,2.661376,1736944.000000,3788.000000
2135.993553,2.671915,1734040.000000,3691.000000
2140.725072,2.671695,1733160.000000,3691.000000
2144.500522,2.683520,1732264.000000,3590.000000
2148.267292,2.655763,1729576.000000,3821.000000
2152.025383,2.654495,1729952.000000,3833.000000
2155.774794,2.653550,1729344.000000,3840.000000
2159.515525,2.650606,1729736.000000,3867.000000
2163.247576,2.666285,1728864.000000,3728.000000
2166.970948,2.678203,1726440.000000,3622.000000
2170.685640,2.686207,1725536.000000,3554.000000
2174.391652,2.690836,1719984.000000,3505.000000
2178.088985,2.698520,1713224.000000,3430.000000
2181.777638,2.672298,1704536.000000,3625.000000
2185.457611,2.676079,1691456.000000,3566.000000
2189.128904,2.668009,1680800.000000,3610.000000
2192.791518,2.673147,1667352.000000,3539.000000
2196.445452,2.655304,1653144.000000,3656.000000
2200.090706,2.659578,1643464.000000,3599.000000
2203.727281,2.664117,1630736.000000,3534.000000
2207.355175,2.668967,1618720.000000,3469.000000
2210.974390,2.651248,1609552.000000,3593.000000
2214.584926,2.677129,1602832.000000,3371.000000
2218.186781,2.669336,1598144.000000,3422.000000
2221.779957,2.673537,1593400.000000,3379.000000
2225.364453,2.671093,1592432.000000,3396.000000
2228.940270,2.629815,1589184.000000,3727.000000
2232.507406,2.699899,1588896.000000,3171.000000
2236.065863,2.647687,1585744.000000,3569.000000
2239.615641,2.681320,1583328.000000,3298.000000
2243.156738,2.655848,1575080.000000,3479.000000
2246.689156,2.639954,1570416.000000,3598.000000
2250.212894,2.673813,1563272.000000,3313.000000
2253.727952,2.650720,1556592.000000,3479.000000
2257.234331,2.644745,1550768.000000,3514.000000
2260.732030,2.621839,1543520.000000,3687.000000
2264.221049,2.633801,1535416.000000,3568.000000
2267.701389,2.616391,1528000.000000,3696.000000
2271.173048,2.612814,1523256.000000,3715.000000
2274.636028,2.614684,1516240.000000,3682.000000
2278.090329,2.611682,1510704.000000,3694.000000
2281.535949,2.587546,1503696.000000,3887.000000
2284.972890,2.604632,1497240.000000,3721.000000
2288.401151,2.601831,1488016.000000,3722.000000
2291.820732,2.573146,1478608.000000,3951.000000
2296.083003,2.566820,1467184.000000,3978.000000
2299.483055,2.547680,1456512.000000,4127.000000
2302.874428,2.542527,1448400.000000,4153.000000
2306.257120,2.536341,1437888.000000,4182.000000
2309.631133,2.542263,1429048.000000,4100.000000
2312.996466,2.527018,1423840.000000,4231.000000
2316.353119,2.509368,1418832.000000,4391.000000
2319.701093,2.510293,1412792.000000,4363.000000
2323.040387,2.508545,1404216.000000,4354.000000
2326.371001,2.498552,1391184.000000,4414.000000
2329.692936,2.484250,1383016.000000,4535.000000
2333.006191,2.485035,1372992.000000,4494.000000
2336.310766,2.460689,1366312.000000,4730.000000
2339.606661,2.447099,1360616.000000,4860.000000
2342.893876,2.407470,1353120.000000,5295.000000
2346.172412,2.412007,1349512.000000,5226.000000
2349.442268,2.395877,1348080.000000,5418.000000
2352.703445,2.386001,1343552.000000,5524.000000
2355.955942,2.367128,1341144.000000,5759.000000
2359.199759,2.371250,1334184.000000,5675.000000
2362.434896,2.364495,1327944.000000,5737.000000
2365.661353,2.341997,1318928.000000,6001.000000
2368.879131,2.356803,1308496.000000,5754.000000
2372.088229,2.336450,1299584.000000,5989.000000
2375.288648,2.344257,1287808.000000,5829.000000
2378.480386,2.322708,1277816.000000,6078.000000
2381.663445,2.331656,1266432.000000,5901.000000
2384.837824,2.332951,1253640.000000,5824.000000
2388.003524,2.311013,1242024.000000,6069.000000
2391.160543,2.311966,1231832.000000,6006.000000
2394.308883,2.313469,1219432.000000,5925.000000
2397.448544,2.291443,1205296.000000,6161.000000
2400.579524,2.302338,1189576.000000,5930.000000
