Method:,Hadamard 3,,
1843.878902,2.627304,1245112.000000,2937.000000
1848.283632,2.644559,1219704.000000,2765.000000
1852.679682,2.666213,1197672.000000,2583.000000
1857.067053,2.648872,1174848.000000,2637.000000
1861.445744,2.688749,1152064.000000,2359.000000
1865.815755,2.644083,1130680.000000,2566.000000
1870.177087,2.658433,1109912.000000,2437.000000
1874.529738,2.632073,1094696.000000,2554.000000
1878.873710,2.611764,1077408.000000,2634.000000
1883.209003,2.650500,1065672.000000,2383.000000
1887.535615,2.618968,1056336.000000,2540.000000
1891.853548,2.652546,1045096.000000,2326.000000
1896.162801,2.634956,1039856.000000,2410.000000
1900.463374,2.611971,1032496.000000,2523.000000
1904.755268,2.627719,1032856.000000,2434.000000
1909.038482,2.653778,1032744.000000,2292.000000
1913.313016,2.649361,1036120.000000,2323.000000
1917.578871,2.645914,1037664.000000,2345.000000
1921.836045,2.647884,1041048.000000,2342.000000
1926.084540,2.669702,1044672.000000,2235.000000
1930.324356,2.686054,1047384.000000,2158.000000
1934.555491,2.663522,1057560.000000,2295.000000
1938.777947,2.663055,1068392.000000,2321.000000
1942.991723,2.631745,1079736.000000,2521.000000
1947.196820,2.660308,1095960.000000,2396.000000
1951.393236,2.675101,1110272.000000,2346.000000
1955.580973,2.629148,1127368.000000,2648.000000
1959.760031,2.665630,1145128.000000,2473.000000
1963.930408,2.633039,1165008.000000,2712.000000
1969.131174,2.663448,1188688.000000,2580.000000
1973.282022,2.676574,1206168.000000,2540.000000
1977.424191,2.666450,1224304.000000,2639.000000
1981.557679,2.673875,1241640.000000,2631.000000
1985.682488,2.654030,1260120.000000,2795.000000
1989.798618,2.642512,1280704.000000,2917.000000
1993.906067,2.681137,1305288.000000,2720.000000
1998.004837,2.660737,1325976.000000,2896.000000
2002.094927,2.699543,1347776.000000,2692.000000
2006.176337,2.697694,1369472.000000,2747.000000
2010.249068,2.695913,1387696.000000,2795.000000
2014.313119,2.676775,1406264.000000,2960.000000
2018.368490,2.690856,1423160.000000,2900.000000
2022.415181,2.687709,1440168.000000,2956.000000
2026.453193,2.648023,1456688.000000,3276.000000
2030.482525,2.694966,1475336.000000,2978.000000
2034.503177,2.688550,1489336.000000,3051.000000
2038.515150,2.681949,1507736.000000,3136.000000
2042.518443,2.691811,1523184.000000,3097.000000
2046.513056,2.681588,1542032.000000,3210.000000
2050.498989,2.676736,1560528.000000,3285.000000
2054.476243,2.676269,1580680.000000,3331.000000
2058.444817,2.680373,1599520.000000,3339.000000
2062.404711,2.682379,1614144.000000,3354.000000
2066.355926,2.656971,1630904.000000,3593.000000
2070.298460,2.689305,1645472.000000,3365.000000
2074.232315,2.687997,1658072.000000,3401.000000
2078.157491,2.664611,1670472.000000,3616.000000
2082.073986,2.687874,1680512.000000,3448.000000
2085.981802,2.689907,1689864.000000,3451.000000
2089.880938,2.683393,1696544.000000,3517.000000
2093.771395,2.678638,1704312.000000,3572.000000
2097.653171,2.666723,1710184.000000,3684.000000
2101.526268,2.671460,1717208.000000,3659.000000
2105.390686,2.685253,1723688.000000,3558.000000
2109.246423,2.676870,1731128.000000,3643.000000
2113.093481,2.673042,1734776.000000,3683.000000
2116.931859,2.663449,1739264.000000,3775.000000
2120.761557,2.684950,1741368.000000,3597.000000
2124.582576,2.676131,1737200.000000,3662.000000
2128.394915,2.679734,1737320.000000,3632.000000
2132.198574,2.698207,1736944.000000,3480.000000
2135.993553,2.681552,1734040.000000,3610.000000
2140.725072,2.710179,1733160.000000,3378.000000
2144.500522,2.674659,1732264.000000,3664.000000
2148.267292,2.679831,1729576.000000,3615.000000
2152.025383,2.710146,1729952.000000,3372.000000
2155.774794,2.684605,1729344.000000,3575.000000
2159.515525,2.704081,1729736.000000,3419.000000
2163.247576,2.682304,1728864.000000,3593.000000
2166.970948,2.685701,1726440.000000,3560.000000
2170.685640,2.684986,1725536.000000,3564.000000
2174.391652,2.668380,1719984.000000,3691.000000
2178.088985,2.668202,1713224.000000,3678.000000
2181.777638,2.682726,1704536.000000,3539.000000
2185.457611,2.692967,1691456.000000,3430.000000
2189.128904,2.676881,1680800.000000,3537.000000
2192.791518,2.696464,1667352.000000,3354.000000
2196.445452,2.707230,1653144.000000,3244.000000
2200.090706,2.670453,1643464.000000,3510.000000
2203.727281,2.697438,1630736.000000,3273.000000
2207.355175,2.690921,1618720.000000,3298.000000
2210.974390,2.702370,1609552.000000,3194.000000
2214.584926,2.676743,1602832.000000,3374.000000
2218.186781,2.677018,1598144.000000,3362.000000
2221.779957,2.665262,1593400.000000,3444.000000
2225.364453,2.679617,1592432.000000,3330.000000
2228.940270,2.687291,1589184.000000,3265.000000
2232.507406,2.646849,1588896.000000,3583.000000
2236.065863,2.678441,1585744.000000,3325.000000
2239.615641,2.678564,1583328.000000,3319.000000
2243.156738,2.663531,1575080.000000,3418.000000
2246.689156,2.661481,1570416.000000,3424.000000
2250.212894,2.670678,1563272.000000,3337.000000
2253.727952,2.644523,1556592.000000,3529.000000
2257.234331,2.666151,1550768.000000,3345.000000
2260.732030,2.648433,1543520.000000,3468.000000
2264.221049,2.647652,1535416.000000,3456.000000
2267.701389,2.629634,1528000.000000,3585.000000
2271.173048,2.628526,1523256.000000,3583.000000
2274.636028,2.627856,1516240.000000,3572.000000
2278.090329,2.606773,1510704.000000,3736.000000
2281.535949,2.598521,1503696.000000,3790.000000
2284.972890,2.584672,1497240.000000,3896.000000
2288.401151,2.572397,1488016.000000,3983.000000
2291.820732,2.570188,1478608.000000,3978.000000
2296.083003,2.567038,1467184.000000,3976.000000
2299.483055,2.573588,1456512.000000,3888.000000
2302.874428,2.561989,1448400.000000,3971.000000
2306.257120,2.558935,1437888.000000,3970.000000
2309.631133,2.535640,1429048.000000,4163.000000
2312.996466,2.540360,1423840.000000,4103.000000
2316.353119,2.528062,1418832.000000,4206.000000
2319.701093,2.510094,1412792.000000,4365.000000
2323.040387,2.475336,1404216.000000,4700.000000
2326.371001,2.489593,1391184.000000,4506.000000
2329.692936,2.474122,1383016.000000,4642.000000
2333.006191,2.469282,1372992.000000,4660.000000
2336.310766,2.450884,1366312.000000,4838.000000
2339.606661,2.433725,1360616.000000,5012.000000
2342.893876,2.438930,1353120.000000,4925.000000
2346.172412,2.412174,1349512.000000,5224.000000
2349.442268,2.405112,1348080.000000,5304.000000
2352.703445,2.400551,1343552.000000,5342.000000
2355.955942,2.391318,1341144.000000,5447.000000
2359.199759,2.376098,1334184.000000,5612.000000
2362.434896,2.366772,1327944.000000,5707.000000
2365.661353,2.361839,1318928.000000,5733.000000
2368.879131,2.356275,1308496.000000,5761.000000
2372.088229,2.358616,1299584.000000,5691.000000
2375.288648,2.337896,1287808.000000,5915.000000
2378.480386,2.343865,1277816.000000,5789.000000
2381.663445,2.319107,1266432.000000,6074.000000
2384.837824,2.317064,1253640.000000,6041.000000
2388.003524,2.321295,1242024.000000,5927.000000
2391.160543,2.311822,1231832.000000,6008.000000
2394.308883,2.308441,1219432.000000,5994.000000
2397.448544,2.316619,1205296.000000,5814.000000
2400.579524,2.304614,1189576.000000,5899.000000
