Method:,Hadamard 3,,
2074.232315,2.509655,1658072.000000,5128.000000
2078.157491,2.513230,1670472.000000,5124.000000
2082.073986,2.518895,1680512.000000,5088.000000
2085.981802,2.509018,1689864.000000,5234.000000
2089.880938,2.517758,1696544.000000,5150.000000
2093.771395,2.504333,1704312.000000,5336.000000
2097.653171,2.520646,1710184.000000,5157.000000
2101.526268,2.511614,1717208.000000,5287.000000
2105.390686,2.511528,1723688.000000,5308.000000
2109.246423,2.527197,1731128.000000,5142.000000
2113.093481,2.509431,1734776.000000,5368.000000
2116.931859,2.501664,1739264.000000,5479.000000
2120.761557,2.506811,1741368.000000,5421.000000
2124.582576,2.525520,1737200.000000,5180.000000
2128.394915,2.506121,1737320.000000,5417.000000
2132.198574,2.511189,1736944.000000,5353.000000
2135.993553,2.513719,1734040.000000,5313.000000
2140.725072,2.515711,1733160.000000,5286.000000
2144.500522,2.515733,1732264.000000,5283.000000
2148.267292,2.517367,1729576.000000,5255.000000
2152.025383,2.509761,1729952.000000,5349.000000
2155.774794,2.504203,1729344.000000,5416.000000
2159.515525,2.501982,1729736.000000,5445.000000
2163.247576,2.513403,1728864.000000,5301.000000
2166.970948,2.527458,1726440.000000,5125.000000
2170.685640,2.507192,1725536.000000,5367.000000
2174.391652,2.503855,1719984.000000,5391.000000
2178.088985,2.513159,1713224.000000,5256.000000
2181.777638,2.506430,1704536.000000,5311.000000
2185.457611,2.499015,1691456.000000,5361.000000
2189.128904,2.510684,1680800.000000,5186.000000
2192.791518,2.506860,1667352.000000,5190.000000
2196.445452,2.501306,1653144.000000,5212.000000
2200.090706,2.505982,1643464.000000,5126.000000
2203.727281,2.483949,1630736.000000,5351.000000
2207.355175,2.485142,1618720.000000,5297.000000
2210.974390,2.488369,1609552.000000,5228.000000
2214.584926,2.499623,1602832.000000,5073.000000
2218.186781,2.495875,1598144.000000,5102.000000
2221.779957,2.501967,1593400.000000,5016.000000
2225.364453,2.503178,1592432.000000,4999.000000
2228.940270,2.493689,1589184.000000,5099.000000
2232.507406,2.506227,1588896.000000,4953.000000
2236.065863,2.494369,1585744.000000,5080.000000
2239.615641,2.484236,1583328.000000,5192.000000
2243.156738,2.484064,1575080.000000,5167.000000
2246.689156,2.487424,1570416.000000,5112.000000
2250.212894,2.496544,1563272.000000,4983.000000
2253.727952,2.499152,1556592.000000,4932.000000
2257.234331,2.485539,1550768.000000,5070.000000
2260.732030,2.473345,1543520.000000,5190.000000
2264.221049,2.458522,1535416.000000,5342.000000
2267.701389,2.460996,1528000.000000,5286.000000
2271.173048,2.454338,1523256.000000,5351.000000
2274.636028,2.468034,1516240.000000,5161.000000
2278.090329,2.446223,1510704.000000,5407.000000
2281.535949,2.447833,1503696.000000,5362.000000
2284.972890,2.425092,1497240.000000,5626.000000
2288.401151,2.444416,1488016.000000,5348.000000
2291.820732,2.431390,1478608.000000,5476.000000
2296.083003,2.414052,1467184.000000,5655.000000
2299.483055,2.419021,1456512.000000,5550.000000
2302.874428,2.409455,1448400.000000,5642.000000
2306.257120,2.388348,1437888.000000,5880.000000
2309.631133,2.395152,1429048.000000,5753.000000
2312.996466,2.386751,1423840.000000,5844.000000
2316.353119,2.381447,1418832.000000,5895.000000
2319.701093,2.375707,1412792.000000,5948.000000
2323.040387,2.370080,1404216.000000,5989.000000
2326.371001,2.363428,1391184.000000,6025.000000
2329.692936,2.336483,1383016.000000,6373.000000
2333.006191,2.348158,1372992.000000,6159.000000
2336.310766,2.339948,1366312.000000,6246.000000
2339.606661,2.321357,1360616.000000,6492.000000
2342.893876,2.319025,1353120.000000,6491.000000
2346.172412,2.314865,1349512.000000,6536.000000
2349.442268,2.320695,1348080.000000,6442.000000
2352.703445,2.315475,1343552.000000,6498.000000
2355.955942,2.297657,1341144.000000,6758.000000
2359.199759,2.286241,1334184.000000,6902.000000
2362.434896,2.291054,1327944.000000,6794.000000
2365.661353,2.286182,1318928.000000,6824.000000
2368.879131,2.271178,1308496.000000,7008.000000
2372.088229,2.263526,1299584.000000,7084.000000
2375.288648,2.271191,1287808.000000,6897.000000
2378.480386,2.277551,1277816.000000,6744.000000
2381.663445,2.271416,1266432.000000,6779.000000
2384.837824,2.271904,1253640.000000,6703.000000
2388.003524,2.265535,1242024.000000,6739.000000
2391.160543,2.261441,1231832.000000,6747.000000
2394.308883,2.266351,1219432.000000,6604.000000
2397.448544,2.276001,1205296.000000,6384.000000
2400.579524,2.261878,1189576.000000,6509.000000
