Method:,Hadamard 3,,
2085.981802,2.091797,1689864.000000,13679.000000
2089.880938,2.092401,1696544.000000,13714.000000
2093.771395,2.092962,1704312.000000,13759.000000
2097.653171,2.092598,1710184.000000,13818.000000
2101.526268,2.091121,1717208.000000,13922.000000
2105.390686,2.089742,1723688.000000,14019.000000
2109.246423,2.095721,1731128.000000,13887.000000
2113.093481,2.092743,1734776.000000,14012.000000
2116.931859,2.098164,1739264.000000,13874.000000
2120.761557,2.095539,1741368.000000,13975.000000
2124.582576,2.097023,1737200.000000,13894.000000
2128.394915,2.092791,1737320.000000,14031.000000
2132.198574,2.092821,1736944.000000,14027.000000
2135.993553,2.093863,1734040.000000,13970.000000
2140.725072,2.096981,1733160.000000,13863.000000
2144.500522,2.095568,1732264.000000,13901.000000
2148.267292,2.097400,1729576.000000,13821.000000
2152.025383,2.093989,1729952.000000,13933.000000
2155.774794,2.099800,1729344.000000,13743.000000
2159.515525,2.099519,1729736.000000,13755.000000
2163.247576,2.103935,1728864.000000,13609.000000
2166.970948,2.103996,1726440.000000,13588.000000
2170.685640,2.101982,1725536.000000,13644.000000
2174.391652,2.103521,1719984.000000,13552.000000
2178.088985,2.102645,1713224.000000,13526.000000
2181.777638,2.103724,1704536.000000,13424.000000
2185.457611,2.107161,1691456.000000,13216.000000
2189.128904,2.105963,1680800.000000,13169.000000
2192.791518,2.101026,1667352.000000,13213.000000
2196.445452,2.104000,1653144.000000,13011.000000
2200.090706,2.102586,1643464.000000,12977.000000
2203.727281,2.103819,1630736.000000,12840.000000
2207.355175,2.103934,1618720.000000,12742.000000
2210.974390,2.105508,1609552.000000,12624.000000
2214.584926,2.101666,1602832.000000,12683.000000
2218.186781,2.105388,1598144.000000,12538.000000
2221.779957,2.108518,1593400.000000,12411.000000
2225.364453,2.111944,1592432.000000,12306.000000
2228.940270,2.107858,1589184.000000,12397.000000
2232.507406,2.113491,1588896.000000,12235.000000
2236.065863,2.114265,1585744.000000,12189.000000
2239.615641,2.111896,1583328.000000,12237.000000
2243.156738,2.105741,1575080.000000,12347.000000
2246.689156,2.109228,1570416.000000,12212.000000
2250.212894,2.102262,1563272.000000,12353.000000
2253.727952,2.107742,1556592.000000,12146.000000
2257.234331,2.108552,1550768.000000,12078.000000
2260.732030,2.107922,1543520.000000,12039.000000
2264.221049,2.106538,1535416.000000,12014.000000
2267.701389,2.107884,1528000.000000,11919.000000
2271.173048,2.111996,1523256.000000,11770.000000
2274.636028,2.111026,1516240.000000,11742.000000
2278.090329,2.107702,1510704.000000,11789.000000
2281.535949,2.105941,1503696.000000,11782.000000
2284.972890,2.107588,1497240.000000,11687.000000
2288.401151,2.103977,1488016.000000,11712.000000
2291.820732,2.100962,1478608.000000,11719.000000
2296.083003,2.099749,1467184.000000,11661.000000
2299.483055,2.102805,1456512.000000,11495.000000
2302.874428,2.096169,1448400.000000,11607.000000
2306.257120,2.088168,1437888.000000,11737.000000
2309.631133,2.092014,1429048.000000,11562.000000
2312.996466,2.094883,1423840.000000,11444.000000
2316.353119,2.089951,1418832.000000,11534.000000
2319.701093,2.087948,1412792.000000,11538.000000
2323.040387,2.082303,1404216.000000,11618.000000
2326.371001,2.084883,1391184.000000,11442.000000
2329.692936,2.077757,1383016.000000,11563.000000
2333.006191,2.070560,1372992.000000,11671.000000
2336.310766,2.074324,1366312.000000,11514.000000
2339.606661,2.066516,1360616.000000,11674.000000
2342.893876,2.064526,1353120.000000,11663.000000
2346.172412,2.069517,1349512.000000,11499.000000
2349.442268,2.066570,1348080.000000,11565.000000
2352.703445,2.066011,1343552.000000,11541.000000
2355.955942,2.064856,1341144.000000,11551.000000
2359.199759,2.068120,1334184.000000,11405.000000
2362.434896,2.074777,1327944.000000,11179.000000
2365.661353,2.066874,1318928.000000,11307.000000
2368.879131,2.076962,1308496.000000,10960.000000
2372.088229,2.083083,1299584.000000,10733.000000
2375.288648,2.083727,1287808.000000,10620.000000
2378.480386,2.090480,1277816.000000,10375.000000
2381.663445,2.098648,1266432.000000,10091.000000
2384.837824,2.110507,1253640.000000,9720.000000
2388.003524,2.124621,1242024.000000,9322.000000
2391.160543,2.126009,1231832.000000,9216.000000
2394.308883,2.140197,1219432.000000,8830.000000
2397.448544,2.152288,1205296.000000,8488.000000
2400.579524,2.143934,1189576.000000,8540.000000
